Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-19 04:03:29,41697,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-19 03:46:32,41697,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-19 03:02:24,41696,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-19 02:08:54,41696,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-19 01:47:16,41695,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-19 01:05:57,41694,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-19 00:13:38,41694,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-18 23:50:48,41693,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 22:58:40,41692,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-18 22:43:15,41692,TTG00230,Macaé
Medium,Diagnostic,3:5,Engine #3,Cylinder #3 Injector:Current Below Normal,2022-04-18 21:42:25,41691,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 21:41:05,41691,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 20:41:00,41690,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 16:57:29,41686,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 15:55:38,41685,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 14:34:59,41684,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 13:27:39,41683,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 11:12:50,41681,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 08:48:35,41678,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 06:57:01,41676,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 05:50:40,41675,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 03:56:19,41673,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-18 01:55:00,41671,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 22:41:42,41668,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 21:32:40,41667,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 20:30:48,41666,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 19:30:16,41665,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 18:16:00,41664,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 17:07:16,41662,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 15:45:31,41661,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 12:48:49,41658,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 11:37:33,41657,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-17 08:24:00,41654,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 04:56:48,41650,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-17 00:58:09,41646,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-16 22:39:16,41644,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 22:35:33,41644,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 21:22:30,41643,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 20:22:44,41642,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-16 12:54:31,41634,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-16 11:44:33,41633,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 08:34:35,41630,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 06:58:41,41628,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 05:45:49,41627,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 04:45:23,41626,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-16 03:32:42,41625,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 22:42:04,41620,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 21:38:45,41619,TTG00230,Macaé
Low,Event,38:1,Engine #3,Low Engine Coolant Temperature Warning,2022-04-15 17:05:03,41614,TTG00230,Macaé
Medium,Diagnostic,7:5,Engine #3,Cylinder #7 Injector:Current Below Normal,2022-04-15 15:38:32,41613,TTG00230,Macaé
